"Species","Capture History","Length","Weight","Wr","Mark","Tag","Sex","Mort?"
"SRC","M2","4.4","","","","","","N"
"SRC","M2","6","0.06","72","","","","N"
"SRC","M2","6.3","0.07","72","","","","N"
"SRC","M2","4.4","","","","","","N"
"SRC","R2-1","18.5","","","","","","N"
"SRC","M2","7.3","0.12","79","","","","N"
"SRC","M2","12.6","0.67","81","","","","N"
"SRC","M2","9","0.25","86","","","","N"
"SRC","R2-1","15.9","","","","","","N"
"SRC","M2","16.9","1.71","83","","","","N"
"SRC","M2","16.5","1.64","86","","","","N"
"SRC","M2","15.9","1.54","90","","","","N"
"SRC","M2","15.6","1.45","90","","","","N"
"SRC","R2-1","16.8","","","","","","N"
"SRC","M2","15.1","1.26","87","","","","N"
"SRC","M2","11.2","0.49","85","","","","N"
"SRC","M2","15.5","1.14","72","","","","N"
"SRC","M2","14.5","1.12","88","","","","N"
"SRC","R2-1","14.6","","","","","","N"
"SRC","R2-1","13.7","","","","","","N"
"SRC","M2","12.8","0.87","100","","","","N"
"SRC","M2","13.5","0.84","82","","","","N"
"SRC","M2","14.8","","","","","","N"
"SRC","M2","15.6","","","","","","N"
"SRC","M2","13.3","","","","","","N"
"SRC","M2","16.4","","","","","","N"
"SRC","M2","15.7","","","","","","N"
"SRC","M2","13.3","","","","","","N"
"SRC","M2","16.5","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","M2","10","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","4.6","","","","","","N"
"SRC","M2","4","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","13.8","","","","","","N"
"SRC","M2","11.2","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","M2","4.8","","","","","","N"
"SRC","M2","10.3","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","R2-1","7.3","","","","","","N"
"SRC","R2-1","8.9","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","4.7","","","","","","N"
"SRC","M2","7.6","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","R2-1","5.8","","","","","","N"
"SRC","M2","8.1","","","","","","N"
"SRC","R2-1","7.5","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","M2","6.3","","","","","","Y"
"SRC","M2","5.8","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","6.1","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","M2","12.8","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","M2","4.7","","","","","","N"
"SRC","M2","4.5","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","M2","3","","","","","","N"
"SRC","M2","5.1","","","","","","Y"
"SRC","M2","15.2","","","","","","N"
"SRC","M2","15.2","","","","","","N"
"SRC","M2","14.3","","","","","","N"
"SRC","R2-1","18.4","","","","","","N"
"SRC","M2","17","","","","","","N"
"SRC","M2","15.7","","","","","","N"
"SRC","M2","15.7","","","","","","N"
"SRC","M2","17.2","","","","","","N"
"SRC","R2-1","15.2","","","","","","N"
"SRC","M2","16","","","","","","N"
"SRC","M2","17.4","","","","","","N"
"SRC","M2","10.7","","","","","","N"
"SRC","M2","10.5","","","","","","N"
"SRC","M2","9.5","","","","","","N"
"SRC","M2","11.8","","","","","","N"
"SRC","M2","10.4","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","R2-1","14.4","","","","","","N"
"SRC","M2","8.4","","","","","","N"
"SRC","R2-1","10.7","","","","","","N"
"SRC","M2","13.7","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","9.1","","","","","","N"
"SRC","M2","9.3","","","","","","N"
"SRC","M2","9.5","","","","","","N"
"SRC","M2","9.9","","","","","","N"
"SRC","M2","10.8","","","","","","N"
"SRC","M2","11.7","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","M2","14.5","","","","","","N"
"SRC","M2","12","","","","","","N"
"SRC","M2","13.3","","","","","","N"
"SRC","R2-1","12.5","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","R2-1","8.8","","","","","","N"
"SRC","M2","8.9","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","10.9","","","","","","N"
"SRC","M2","12.9","","","","","","N"
"SRC","M2","10.7","","","","","","N"
"SRC","M2","9.1","","","","","","N"
"SRC","M2","8.6","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","M2","7.9","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","M2","9","","","","","","N"
"SRC","M2","9.9","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","18","","","","","","N"
"SRC","M2","15.1","","","","","","N"
"SRC","M2","16.7","","","","","","N"
"SRC","R2-1","16.1","","","","","","N"
"SRC","R2-1","17.6","","","","","","N"
"SRC","M2","17.5","","","","","","N"
"SRC","M2","14.3","","","","","","N"
"SRC","R2-1","15.5","","","","","","N"
"SRC","R2-1","16.6","","","","","","N"
"SRC","M2","18.3","","","","","","N"
"SRC","M2","16.3","","","","","","N"
"SRC","M2","16.3","","","","","","N"
"SRC","M2","11.6","","","","","","N"
"SRC","M2","11.9","","","","","","N"
"SRC","M2","13.9","","","","","","N"
"SRC","M2","16","","","","","","N"
"SRC","M2","12.5","","","","","","N"
"SRC","R2-1","15.3","","","","","","N"
"SRC","M2","11.6","","","","","","N"
"SRC","R2-1","13.6","","","","","","N"
"SRC","M2","11.8","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","12.6","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","4.8","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","R2-1","15.5","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","R2-1","7","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","4.4","","","","","","N"
"SRC","M2","4.7","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","R2-1","5.4","","","","","","N"
"SRC","R2-1","12.8","","","","","","N"
"SRC","M2","17.2","","","","","","N"
"SRC","M2","16.5","","","","","","N"
"SRC","R2-1","14.4","","","","","","N"
"SRC","M2","13.2","","","","","","N"
"SRC","R2-1","14.5","","","","","","N"
"SRC","M2","14.2","","","","","","N"
"SRC","M2","16.6","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","R2-1","16.3","","","","","","N"
"SRC","M2","14.7","","","","","","N"
"SRC","R2-1","13","","","","","","N"
"SRC","M2","16.2","","","","","","N"
"SRC","M2","8.9","","","","","","N"
"SRC","R2-1","16.3","","","","","","N"
"SRC","M2","17","","","","","","N"
"SRC","M2","15.7","","","","","","N"
"SRC","M2","4.8","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","M2","18.4","","","","","","N"
"SRC","M2","11.2","","","","","","N"
"SRC","R2-1","15.5","","","","","","N"
"SRC","M2","12.7","","","","","","N"
"SRC","M2","6.1","","","","","","N"
"SRC","M2","14.7","","","","","","N"
"SRC","M2","12.6","","","","","","N"
"SRC","M2","12.4","","","","","","N"
"SRC","M2","14.2","","","","","","N"
"SRC","M2","15.1","","","","","","N"
"SRC","R2-1","14.8","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","12.2","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","R2-1","7.9","","","","","","N"
"SRC","M2","9","","","","","","N"
"SRC","M2","11","","","","","","N"
"SRC","R2-1","15.3","","","","","","N"
"SRC","M2","11.1","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","15.7","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","R2-1","12.7","","","","","","N"
"SRC","M2","11.3","","","","","","N"
"SRC","M2","10.7","","","","","","N"
"SRC","R2-1","8.8","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","R2-1","12.2","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","R2-1","12.1","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","13.5","","","","","","N"
"SRC","M2","11.8","","","","","","N"
"SRC","R2-1","13.8","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","R2-1","11.7","","","","","","N"
"BKT","P2","5.9","","","","","","N"
"SRC","M2","14.9","","","","","","N"
"SRC","M2","14.7","","","","","","N"
"SRC","M2","15.9","","","","","","N"
"SRC","R2-1","13.8","","","","","","N"
"SRC","M2","16.7","","","","","","N"
"SRC","R2-1","13.8","","","","","","N"
"SRC","M2","16.1","","","","","","N"
"SRC","M2","13.8","","","","","","N"
"SRC","M2","9.5","","","","","","N"
"SRC","R2-1","8.2","","","","","","N"
"SRC","M2","17.8","","","","","","N"
"SRC","M2","16.7","","","","","","N"
"SRC","M2","14.4","","","","","","N"
"SRC","M2","11.5","","","","","","N"
"SRC","R2-1","5","","","","","","N"
"SRC","M2","9.8","","","","","","N"
"SRC","M2","7.9","","","","","","N"
"SRC","R2-1","15.5","","","","","","N"
"SRC","M2","8.4","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","4.6","","","","","","N"
"SRC","R2-1","7.3","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"BNT","P2","12.6","","","","","","N"
"BNT","P2","8.5","","","","","","N"
"SRC","M2","4.9","","","","","","N"
"SRC","R2-1","8.5","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","M2","8.6","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","9.4","","","","","","N"
"SRC","M2","8.1","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","8.1","","","","","","N"
"SRC","M2","4.4","","","","","","N"
"SRC","M2","6.9","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","4.4","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","M2","3.1","","","","","","N"
"SRC","M2","13","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","R2-1","11.5","","","","","","N"
"SRC","M2","6.9","","","","","","N"
"SRC","M2","9","","","","","","N"
"SRC","M2","9.8","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","R2-1","8","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","7.6","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","7.6","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","8.2","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","M2","7.9","","","","","","N"
"SRC","M2","11.4","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","M2","4.8","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","3.9","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","9.7","","","","","","N"
"SRC","M2","8.2","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","M2","4.9","","","","","","N"
"SRC","M2","8.9","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","5.1","","","","","","N"
"SRC","M2","4.9","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","M2","8.4","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","R3-1","17.7","","","","","","N"
"SRC","R3-1","16.8","","","","","","N"
"SRC","M3","15.3","1.35","89","","","","N"
"SRC","M3","15.5","1.23","78","","","","N"
"SRC","M3","15.4","1.2","78","","","","N"
"SRC","R3-1","16.8","","","","","","N"
"SRC","M3","20.1","3.06","87","","","","N"
"SRC","M3","12.5","0.85","105","","","","N"
"SRC","M3","18.3","2.3","87","","","","N"
"SRC","M3","16.2","1.52","84","","","","N"
"SRC","M3","16.5","1.81","95","","","","N"
"SRC","R3-1","11.1","","","","","","N"
"SRC","R3-1","14.3","","","","","","N"
"SRC","M3","14.5","0.98","77","","","","N"
"SRC","R3-2","17.4","","","","","","N"
"SRC","R3-2","14.5","","","","","","N"
"SRC","M3","14.2","0.98","82","","","","N"
"SRC","M3","17.3","2","90","","","","N"
"SRC","M3","18.4","2.06","77","","","","N"
"SRC","M3","13.2","0.91","95","","","","N"
"SRC","R3-2","10.2","","","","","","N"
"SRC","M3","10.4","0.45","98","","","","N"
"SRC","M3","8.5","0.22","90","","","","N"
"SRC","M3","9.9","0.31","79","","","","N"
"SRC","M3","11.3","0.47","80","","","","N"
"SRC","M3","15.9","1.36","80","","","","N"
"SRC","M3","15.5","1.32","84","","","","N"
"SRC","M3","14.5","1.26","98","","","","N"
"SRC","M3","10","0.35","87","","","","N"
"SRC","M3","13.9","","","","","","N"
"SRC","R3-2","6.9","","","","","","N"
"SRC","M3","7.3","0.12","79","","","","N"
"SRC","M3","10.8","0.37","72","","","","N"
"SRC","R3-2","7.7","","","","","","N"
"SRC","M3","6.4","0.09","89","","","","N"
"SRC","M3","7.5","0.12","72","","","","N"
"SRC","M3","10.1","0.39","93","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","M3","7.4","0.12","75","","","","N"
"SRC","R3-1","6.7","","","","","","N"
"SRC","M3","6.5","0.08","75","","","","N"
"SRC","M3","7.4","0.13","82","","","","N"
"SRC","M3","9.2","0.28","90","","","","N"
"SRC","M3","10.4","0.39","85","","","","N"
"SRC","M3","5.2","0.04","75","","","","N"
"SRC","R3-12","5.9","","","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","M3","6.9","0.1","78","","","","N"
"SRC","M3","6.5","0.09","85","","","","N"
"SRC","M3","5.1","0.03","","","","","N"
"SRC","R3-1","6.1","","","","","","N"
"SRC","M3","5.4","0.65","1084","","","","N"
"SRC","R3-1","5.3","","","","","","N"
"SRC","M3","6.5","0.09","85","","","","N"
"SRC","M3","7.1","0.11","79","","","","N"
"SRC","M3","6.3","0.08","83","","","","N"
"SRC","R3-2","6.3","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","M3","5.4","0.04","67","","","","N"
"SRC","M3","8.7","0.21","80","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","M3","4.8","","","","","","N"
"SRC","M3","3.6","","","","","","N"
"SRC","R3-1","5.7","","","","","","N"
"SRC","M3","5.1","0.03","","","","","N"
"SRC","R3-2","6.5","","","","","","N"
"SRC","M3","6.6","0.08","72","","","","N"
"SRC","R3-2","6.4","","","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","M3","6.3","0.07","72","","","","N"
"SRC","M3","6","0.06","72","","","","N"
"SRC","M3","6.3","0.07","72","","","","N"
"SRC","M3","5.7","0.05","71","","","","N"
"SRC","M3","5.2","0.04","75","","","","N"
"SRC","M3","6.7","0.09","77","","","","N"
"SRC","M3","5.4","0.05","83","","","","N"
"SRC","M3","5.8","0.06","80","","","","N"
"SRC","M3","6.2","0.07","76","","","","N"
"SRC","M3","6.5","0.08","75","","","","N"
"SRC","M3","6.3","0.08","83","","","","N"
"SRC","M3","5.3","0.05","88","","","","N"
"SRC","M3","5.6","0.06","89","","","","N"
"SRC","R3-2","5.4","","","","","","N"
"SRC","M3","4.6","","","","","","N"
"SRC","M3","6.7","0.09","77","","","","N"
"SRC","M3","3.1","","","","","","N"
"SRC","M3","5.8","0.06","80","","","","N"
"SRC","M3","5","0.04","","","","","N"
"SRC","M3","3.2","","","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","M3","4.6","","","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","M3","3.3","","","","","","N"
"SRC","M3","3.4","","","","","","N"
"SRC","M3","3.6","","","","","","N"
"SRC","M3","3.8","","","","","","N"
"SRC","M3","3.2","","","","","","N"
"SRC","M3","3.6","","","","","","N"
"SRC","R3-1","5","","","","","","N"
"SRC","M3","3.3","","","","","","N"
"SRC","M3","3","","","","","","N"
"SRC","R3-2","17.1","","","","","","N"
"SRC","R3-1","18.4","","","","","","N"
"SRC","R3-1","17.1","","","","","","N"
"SRC","R3-1","14.7","","","","","","N"
"SRC","R3-1","13.9","","","","","","N"
"SRC","R3-12","16.8","","","","","","N"
"SRC","M3","9.7","0.32","87","","","","N"
"SRC","M3","17.7","1.98","83","","","","N"
"SRC","R3-1","14.8","","","","","","N"
"SRC","M3","16.2","1.55","86","","","","N"
"SRC","M3","15.1","1.27","88","","","","N"
"SRC","R3-1","14.2","","","","","","N"
"SRC","M3","11.5","0.55","88","","","","N"
"SRC","M3","12.9","0.8","90","","","","N"
"SRC","M3","11.1","0.42","75","","","","N"
"SRC","R3-2","12.9","","","","","","N"
"SRC","R3-12","14.9","","","","","","N"
"SRC","R3-2","11.1","","","","","","N"
"SRC","M3","10.4","0.38","83","","","","N"
"SRC","M3","13.1","0.79","85","","","","N"
"SRC","M3","15.2","1.22","82","","","","N"
"SRC","M3","12.2","0.63","84","","","","N"
"SRC","M3","11.9","0.58","84","","","","N"
"SRC","R3-2","15.1","","","","","","N"
"SRC","R3-12","13.7","","","","","","N"
"SRC","R3-2","15.1","","","","","","N"
"SRC","R3-2","14.9","","","","","","N"
"SRC","M3","6.4","0.1","99","","","","N"
"SRC","R3-2","15.6","","","","","","N"
"SRC","M3","11.3","0.49","83","","","","N"
"SRC","M3","5.4","0.04","67","","","","N"
"SRC","M3","13.7","0.93","87","","","","N"
"SRC","R3-2","6.3","","","","","","N"
"SRC","R3-1","14.9","","","","","","N"
"SRC","M3","14.3","1.02","83","","","","N"
"SRC","R3-2","15.5","","","","","","N"
"SRC","M3","9.9","0.37","94","","","","N"
"SRC","M3","9.3","0.26","80","","","","N"
"SRC","R3-12","15.3","","","","","","N"
"SRC","R3-2","16.7","","","","","","N"
"SRC","R3-2","11.3","","","","","","N"
"SRC","M3","14.4","1.11","89","","","","N"
"SRC","M3","12.5","0.73","90","","","","N"
