"Species","Capture History","Length","Weight","Wr","Mark","Tag","Sex","Mort?"
"SRC","R3-1","17.4","","","","","","N"
"SRC","R3-2","11.3","","","","","","N"
"SRC","R3-2","10.7","","","","","","N"
"SRC","M3","10.4","0.37","81","","","","N"
"SRC","R3-2","12.3","","","","","","N"
"SRC","M3","13.4","0.84","84","","","","N"
"SRC","M3","16.4","1.52","81","","","","N"
"SRC","R3-2","11.7","","","","","","N"
"SRC","M3","10","0.34","84","","","","N"
"SRC","M3","12.8","0.77","89","","","","N"
"SRC","M3","12.6","0.69","83","","","","N"
"SRC","M3","10.7","0.41","82","","","","N"
"SRC","M3","10.9","0.43","81","","","","N"
"SRC","M3","11.7","0.49","74","","","","N"
"SRC","M3","10.1","0.37","89","","","","N"
"SRC","M3","14.1","0.94","80","","","","N"
"SRC","M3","10.3","0.37","83","","","","N"
"SRC","M3","11.4","0.49","81","","","","N"
"SRC","M3","10","0.3","74","","","","N"
"SRC","R3-2","6.3","","","","","","N"
"SRC","R3-2","13.3","","","","","","N"
"SRC","M3","14","0.94","82","","","","N"
"SRC","R3-12","5.8","","","","","","N"
"SRC","R3-2","14.2","","","","","","N"
"SRC","R3-1","14.5","","","","","","N"
"SRC","M3","9.2","0.26","83","","","","N"
"SRC","M3","9.2","0.25","80","","","","N"
"SRC","R3-1","12","","","","","","N"
"SRC","M3","4.8","","","","","","N"
"SRC","M3","10.6","0.39","80","","","","N"
"SRC","M3","9.7","0.27","73","","","","N"
"SRC","M3","10.8","0.38","74","","","","N"
"SRC","R3-2","8.7","","","","","","N"
"SRC","R3-2","11.9","","","","","","N"
"SRC","M3","6.7","0.09","77","","","","N"
"SRC","M3","6.7","0.09","77","","","","N"
"SRC","R3-2","7.5","","","","","","N"
"SRC","M3","7.4","0.12","75","","","","N"
"SRC","M3","11.4","0.44","72","","","","N"
"SRC","R3-2","6.6","","","","","","N"
"SRC","R3-2","5.4","","","","","","N"
"SRC","M3","9","0.23","79","","","","N"
"SRC","M3","14.5","1.09","85","","","","N"
"SRC","M3","10.2","0.37","86","","","","N"
"SRC","M3","13.8","0.9","82","","","","N"
"SRC","R3-2","8.5","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","R3-2","10","","","","","","N"
"SRC","M3","11.5","0.49","79","","","","N"
"SRC","M3","10.5","0.4","85","","","","N"
"SRC","M3","8.8","0.21","77","","","","N"
"SRC","M3","8.6","0.21","83","","","","N"
"SRC","R3-1","5.6","","","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","R3-2","5.9","","","","","","N"
"SRC","R3-12","5.8","","","","","","N"
"SRC","M3","5.3","0.04","71","","","","N"
"SRC","M3","10.4","0.38","83","","","","N"
"SRC","M3","9.8","0.34","89","","","","N"
"SRC","R3-1","5.3","","","","","","N"
"SRC","M3","5.4","0.05","83","","","","N"
"SRC","M3","9.3","0.27","84","","","","N"
"SRC","R3-2","6.9","","","","","","N"
"SRC","M3","11.5","0.51","82","","","","N"
"SRC","R3-2","11.2","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","R3-2","5.8","","","","","","N"
"SRC","M3","6.9","0.1","78","","","","N"
"SRC","M3","5.5","0.05","79","","","","N"
"SRC","M3","3.3","","","","","","N"
"SRC","R3-12","6.4","","","","","","N"
"SRC","M3","3.5","","","","","","N"
"SRC","R3-1","5.6","","","","","","N"
"SRC","M3","3.3","","","","","","N"
"SRC","M3","2.9","","","","","","N"
"SRC","M3","5","0.02","","","","","N"
"SRC","R3-2","11.5","","","","","","N"
"SRC","M3","2.9","","","","","","N"
"SRC","M3","3","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","R3-2","16.3","","","","","","N"
"SRC","R3-2","17.8","","","","","","N"
"SRC","M3","19.2","2.47","81","","","","N"
"SRC","R3-2","17","","","","","","N"
"SRC","R3-2","17","","","","","","N"
"SRC","R3-2","14.6","","","","","","N"
"SRC","R3-2","14.1","","","","","","N"
"SRC","R3-2","16.8","","","","","","N"
"SRC","R3-1","17.2","","","","","","N"
"SRC","R3-1","14.9","","","","","","N"
"SRC","R3-1","7.5","","","","","","N"
"SRC","M3","14.8","1.18","87","","","","N"
"SRC","M3","13.7","0.9","84","","","","N"
"SRC","R3-1","13.3","","","","","","N"
"SRC","R3-2","15.1","","","","","","N"
"SRC","M3","15.5","1.32","84","","","","N"
"SRC","M3","13.6","0.87","83","","","","N"
"SRC","M3","14.7","1.06","79","","","","N"
"SRC","R3-12","5.1","","","","","","N"
"SRC","M3","14","1.02","89","","","","N"
"SRC","M3","14.2","0.95","79","","","","N"
"SRC","R3-2","8.1","","","","","","N"
"SRC","R3-12","8.3","","","","","","N"
"SRC","R3-1","6.4","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","R3-2","6.8","","","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","M3","5.4","0.05","83","","","","N"
"SRC","R3-2","7.4","","","","","","N"
"SRC","M3","6.1","0.06","69","","","","N"
"SRC","M3","6.1","0.07","80","","","","N"
"SRC","M3","10.8","0.4","78","","","","N"
"BKT","P3","11.4","0.53","61","","","","N"
"BKT","P3","8","0.19","65","","","","N"
"SRC","M3","17","1.69","81","","","","N"
"SRC","M3","18.1","2","79","","","","N"
"SRC","R3-2","15.4","","","","","","N"
"SRC","M3","16.2","1.53","85","","","","N"
"SRC","M3","17.3","1.67","76","","","","N"
"SRC","M3","17.2","1.81","83","","","","N"
"SRC","R3-2","17.6","","","","","","N"
"SRC","M3","16.3","1.52","83","","","","N"
"SRC","M3","16.6","1.87","96","","","","N"
"SRC","M3","15.3","1.2","79","","","","N"
"SRC","R3-2","14.3","","","","","","N"
"SRC","R3-2","11.5","","","","","","N"
"SRC","M3","11","0.53","97","","","","N"
"SRC","M3","10.6","0.42","87","","","","N"
"SRC","M3","15.5","1.39","88","","","","N"
"SRC","M3","14","0.89","78","","","","N"
"SRC","R3-2","12.9","","","","","","N"
"SRC","M3","14.3","0.97","79","","","","N"
"SRC","M3","11.9","0.63","91","","","","N"
"SRC","R3-2","6.5","","","","","","N"
"SRC","R3-2","11.7","","","","","","N"
"SRC","M3","15.1","1.41","97","","","","N"
"SRC","M3","14.5","1.11","87","","","","N"
"SRC","M3","16.1","1.5","85","","","","N"
"SRC","M3","13.8","1.06","97","","","","N"
"SRC","R3-2","12.9","","","","","","N"
"SRC","M3","9.9","0.39","99","","","","N"
"SRC","M3","9.4","0.3","90","","","","N"
"SRC","R3-2","9.4","","","","","","N"
"SRC","R3-2","7.2","","","","","","N"
"SRC","M3","14.6","1.13","86","","","","N"
"SRC","M3","7.8","0.15","80","","","","N"
"SRC","M3","10.3","0.36","81","","","","N"
"SRC","M3","10.6","0.41","85","","","","N"
"SRC","M3","8","0.15","74","","","","N"
"SRC","M3","8.1","0.16","76","","","","N"
"SRC","R3-2","6.5","","","","","","N"
"SRC","M3","13.6","0.9","86","","","","N"
"SRC","M3","8.3","0.17","75","","","","N"
"SRC","R3-2","6.1","","","","","","N"
"SRC","M3","5.1","0.03","","","","","N"
"SRC","M3","6.1","0.06","69","","","","N"
"SRC","M3","8.9","0.22","78","","","","N"
"SRC","R3-1","5.6","","","","","","N"
"SRC","M3","9.1","0.23","76","","","","N"
"SRC","M3","7","0.1","75","","","","N"
"SRC","M3","7.4","0.1","63","","","","N"
"SRC","M3","8.4","0.19","81","","","","N"
"SRC","R3-1","10.2","","","","","","N"
"SRC","R3-12","9.5","","","","","","N"
"SRC","M3","9.1","0.22","73","","","","N"
"SRC","M3","6","0.07","84","","","","N"
"SRC","M3","8.4","0.21","89","","","","N"
"SRC","M3","10","0.31","77","","","","N"
"SRC","M3","5.1","0.04","","","","","N"
"SRC","M3","5.2","0.04","75","","","","N"
"SRC","M3","9.3","0.23","71","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","M3","7.7","0.13","72","","","","N"
"SRC","M3","5.4","0.04","67","","","","N"
"SRC","M3","9.9","0.25","64","","","","N"
"SRC","M3","3.6","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","M3","16.9","1.39","68","","","","N"
"SRC","M3","15.9","1.42","83","","","","N"
"SRC","M3","14.2","1.16","97","","","","N"
"SRC","M3","16.2","1.49","83","","","","N"
"SRC","M3","15.5","1.08","69","","","","N"
"SRC","R3-1","16.6","","","","","","N"
"SRC","M3","15.9","1.54","90","","","","N"
"SRC","M3","15.4","1.19","77","","","","N"
"SRC","M3","17","1.92","92","","","","N"
"SRC","R3-2","16.7","","","","","","N"
"SRC","R3-2","6.8","","","","","","N"
"SRC","M3","8.7","0.21","80","","","","N"
"SRC","R3-12","7.2","","","","","","N"
"SRC","M3","10.9","0.49","93","","","","N"
"SRC","M3","8.5","0.23","94","","","","N"
"SRC","R3-2","8.7","","","","","","N"
"SRC","M3","4.6","","","","","","N"
"SRC","R3-1","7","","","","","","N"
"SRC","M3","9.5","0.29","84","","","","N"
"SRC","M3","9.3","0.3","93","","","","N"
"SRC","M3","13.7","0.81","75","","","","N"
"SRC","M3","7.1","0.13","93","","","","N"
"SRC","R3-1","14","","","","","","N"
"SRC","M3","7.5","0.12","72","","","","N"
"SRC","R3-2","5.3","","","","","","N"
"SRC","R3-1","8.5","","","","","","N"
"SRC","M3","5.7","0.02","28","","","","N"
"SRC","R3-1","5.2","","","","","","N"
"SRC","M3","12.3","0.73","95","","","","N"
"SRC","M3","7.2","0.15","103","","","","N"
"SRC","M3","7.7","0.18","100","","","","N"
"SRC","R3-1","5.9","","","","","","N"
"SRC","R3-1","5.9","","","","","","N"
"SRC","M3","10.1","0.35","84","","","","N"
"SRC","R3-2","6.8","","","","","","N"
"SRC","R3-1","6.1","","","","","","N"
"SRC","M3","6.7","0.12","103","","","","N"
"SRC","M3","8.6","0.25","99","","","","N"
"SRC","R3-1","8.6","","","","","","N"
"SRC","R3-1","7","","","","","","N"
"SRC","M3","8.3","0.2","88","","","","N"
"SRC","M3","7.7","0.14","78","","","","N"
"SRC","M3","7.6","0.16","93","","","","N"
"SRC","M3","6.3","0.12","124","","","","N"
"SRC","R3-1","7.3","","","","","","N"
"SRC","M3","6.8","0.11","90","","","","N"
"SRC","R3-1","15","","","","","","N"
"SRC","M3","9.6","0.29","81","","","","N"
"SRC","M3","7.5","0.14","84","","","","N"
"SRC","R3-1","5.5","","","","","","N"
"SRC","M3","6","0.09","108","","","","N"
"SRC","M3","6.1","0.09","103","","","","N"
"SRC","M3","5.5","0.07","110","","","","N"
"SRC","M3","7.4","0.13","82","","","","N"
"SRC","R3-2","6.1","","","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","M3","5.2","0.07","131","","","","N"
"SRC","M3","5.7","0.08","113","","","","N"
"SRC","R3-2","8","","","","","","N"
"SRC","R3-2","7.7","","","","","","N"
"SRC","R3-12","6.8","","","","","","N"
"SRC","M3","6","0.09","108","","","","N"
"SRC","R3-2","7.5","","","","","","N"
"SRC","M3","6.2","0.09","98","","","","N"
"SRC","R3-2","5.8","","","","","","N"
"SRC","M3","6.9","0.12","94","","","","N"
"SRC","R3-1","5.6","","","","","","N"
"SRC","M3","8","0.16","79","","","","N"
"SRC","M3","5.7","0.06","85","","","","N"
"SRC","M3","6.7","0.11","94","","","","N"
"SRC","M3","5.1","0.05","","","","","N"
"SRC","M3","4.3","","","","","","N"
"SRC","M3","5.2","0.05","94","","","","N"
"SRC","M3","5.4","0.05","83","","","","N"
"SRC","M3","4.8","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","M3","6.7","0.08","68","","","","N"
"SRC","R3-12","7.6","","","","","","N"
"SRC","M3","4.1","","","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","R3-2","6.2","","","","","","N"
"SRC","R3-2","5.9","","","","","","N"
"SRC","R3-2","5","","","","","","N"
"SRC","R3-1","6.1","","","","","","N"
"SRC","M3","6.2","0.07","76","","","","N"
"SRC","M3","12.7","","","","","","N"
"SRC","M3","14","","","","","","N"
"SRC","R3-2","17","","","","","","N"
"SRC","M3","17.5","","","","","","N"
"SRC","M3","18.9","","","","","","N"
"SRC","R3-1","13.4","","","","","","N"
"SRC","M3","17","","","","","","N"
"SRC","M3","16.6","","","","","","N"
"SRC","M3","14.1","","","","","","N"
"SRC","M3","17.8","","","","","","N"
"SRC","R3-2","16.5","","","","","","N"
"SRC","R3-2","7.4","","","","","","N"
"SRC","M3","13.4","","","","","","N"
"SRC","R3-1","12.4","","","","","","N"
"SRC","R3-2","10.2","","","","","","N"
"SRC","R3-12","16.3","","","","","","N"
"SRC","R3-12","17.6","","","","","","N"
"SRC","R3-12","15.8","","","","","","N"
"SRC","R3-12","15.6","","","","","","N"
"SRC","R3-1","15","","","","","","N"
"SRC","M3","14.7","","","","","","N"
"SRC","M3","10.1","","","","","","N"
"SRC","R3-1","12.6","","","","","","N"
"SRC","R3-2","15.6","","","","","","N"
"SRC","M3","14.2","","","","","","N"
"SRC","R3-2","10.2","","","","","","N"
"SRC","M3","9.2","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","R3-1","15.5","","","","","","N"
"SRC","R3-2","16","","","","","","N"
"SRC","R3-2","15.9","","","","","","N"
"SRC","R3-1","17.7","","","","","","N"
"SRC","R3-2","8.7","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","R3-1","11.1","","","","","","N"
"SRC","M3","16.7","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","M3","7.7","","","","","","N"
"SRC","R3-2","9","","","","","","N"
"SRC","R3-2","10.3","","","","","","N"
"SRC","M3","17.6","","","","","","N"
"SRC","M3","12.1","","","","","","N"
"SRC","M3","8.4","","","","","","N"
"SRC","R3-1","11.5","","","","","","N"
"SRC","R3-1","13.7","","","","","","N"
"SRC","M3","14.2","","","","","","N"
"SRC","M3","4.9","","","","","","N"
"SRC","M3","8.1","","","","","","N"
"SRC","R3-2","18.4","","","","","","N"
"SRC","M3","17.5","","","","","","N"
"SRC","M3","8.1","","","","","","N"
"SRC","M3","13.7","","","","","","N"
"SRC","M3","11.6","","","","","","N"
"SRC","M3","8.5","","","","","","N"
"SRC","R3-1","17.5","","","","","","N"
"SRC","M3","17.3","","","","","","N"
"SRC","M3","13.1","","","","","","N"
"SRC","M3","15.6","","","","","","N"
"SRC","M3","9.8","","","","","","N"
"SRC","M3","13.4","","","","","","N"
"SRC","M3","10.3","","","","","","N"
"SRC","M3","9.2","","","","","","N"
"SRC","R3-2","6.8","","","","","","N"
"SRC","M3","13.6","","","","","","N"
"SRC","M3","7.9","","","","","","N"
"SRC","M3","10.9","","","","","","N"
"SRC","R3-1","16.6","","","","","","N"
"SRC","M3","15.2","","","","","","N"
"SRC","M3","10.6","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","11.4","","","","","","N"
"SRC","M3","11.1","","","","","","N"
"SRC","R3-1","9.2","","","","","","N"
"SRC","M3","11.2","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","R3-1","5.7","","","","","","N"
"SRC","M3","4.8","","","","","","N"
"SRC","M3","2.8","","","","","","N"
"SRC","R3-2","10.4","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","M3","12.8","","","","","","N"
"SRC","M3","9.4","","","","","","N"
"SRC","M3","14.3","","","","","","N"
"SRC","M3","10.7","","","","","","N"
"SRC","M3","9.5","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","M3","9.9","","","","","","N"
"SRC","R3-1","5.5","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","M3","6.1","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","4.8","","","","","","N"
"SRC","M3","4.6","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","M3","7.4","","","","","","N"
"SRC","R3-2","6.4","","","","","","N"
"SRC","M3","12.4","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","13.7","","","","","","N"
"SRC","M3","17.5","","","","","","N"
"SRC","M3","15.3","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","M3","4.6","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","M3","12","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","M3","7.7","","","","","","N"
"SRC","M3","9.3","","","","","","N"
"SRC","M3","10.8","","","","","","N"
"SRC","R3-1","7.8","","","","","","N"
"SRC","M3","8.6","","","","","","N"
"SRC","M3","12.5","","","","","","N"
"SRC","M3","15.9","","","","","","N"
"SRC","M3","11.3","","","","","","N"
"SRC","M3","7.2","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","M3","6.7","","","","","","N"
"SRC","R3-1","6.8","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","M3","4.6","","","","","","N"
"SRC","M3","14.1","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","M3","7.4","","","","","","N"
"SRC","M3","15.9","","","","","","N"
"SRC","R3-1","7.7","","","","","","N"
"SRC","R3-1","6.7","","","","","","N"
"SRC","M3","17.7","","","","","","N"
"SRC","M3","8.7","","","","","","N"
"SRC","M3","10.6","","","","","","N"
"SRC","R3-1","6.8","","","","","","N"
"SRC","R3-2","7.4","","","","","","N"
"SRC","R3-2","6.9","","","","","","N"
"SRC","M3","7.8","","","","","","N"
"SRC","M3","17.2","","","","","","N"
"SRC","R3-2","8.9","","","","","","N"
"SRC","M3","13.6","","","","","","N"
"SRC","M3","11.9","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","R3-1","9.7","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","M3","14","","","","","","N"
"SRC","R3-1","10.2","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","12.4","","","","","","N"
"SRC","R3-2","5","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","M3","7.7","","","","","","N"
"SRC","R3-1","13.8","","","","","","N"
"SRC","R3-1","14.9","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","14.5","","","","","","N"
"SRC","R3-1","5.9","","","","","","N"
"SRC","M3","7.6","","","","","","N"
"SRC","R3-2","8.2","","","","","","N"
"SRC","M3","9.3","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","R3-2","6.9","","","","","","N"
"SRC","M3","7.6","","","","","","N"
"SRC","M3","13.2","","","","","","N"
"SRC","M3","6.6","","","","","","N"
"SRC","R3-2","8","","","","","","N"
"SRC","M3","3.4","","","","","","N"
"SRC","R3-1","8.3","","","","","","N"
"SRC","R3-1","8.6","","","","","","N"
"SRC","R3-2","5.4","","","","","","N"
"SRC","M3","9.1","","","","","","N"
"SRC","M3","7.2","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","M3","8.9","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","M3","6.1","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","R3-1","5.4","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","M3","4.7","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","M3","3","","","","","","N"
"SRC","R3-2","5.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","R3-1","10.3","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","M3","3.3","","","","","","N"
"SRC","M3","3.4","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","R3-1","15","","","","","","N"
"SRC","R3-1","14","","","","","","N"
"SRC","M3","16.3","","","","","","N"
"SRC","R3-1","15","","","","","","N"
"SRC","M3","17","","","","","","N"
"SRC","M3","14.5","","","","","","N"
"SRC","R3-2","16","","","","","","N"
"SRC","R3-2","17.1","","","","","","N"
"SRC","M3","15.8","","","","","","N"
"SRC","M3","15.8","","","","","","N"
"SRC","M3","16.3","","","","","","N"
"SRC","M3","16.3","","","","","","N"
"SRC","M3","9.8","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","M3","16.1","","","","","","N"
"SRC","M3","14.3","","","","","","N"
"SRC","R3-1","15.8","","","","","","N"
"SRC","M3","13.8","","","","","","N"
"SRC","R3-1","15.1","","","","","","N"
"SRC","M3","17.4","","","","","","N"
"SRC","M3","17.7","","","","","","N"
"SRC","M3","14","","","","","","N"
"SRC","M3","13.3","","","","","","N"
"SRC","M3","13.8","","","","","","N"
"SRC","M3","4.8","","","","","","N"
"SRC","M2","4.9","","","","","","N"
"UTS","M2","9.5","","","","","","N"
"SRC","R3-1","16.9","","","","","","N"
"SRC","R3-1","15.3","","","","","","N"
"SRC","M3","16.3","","","","","","N"
"SRC","M3","15.2","","","","","","N"
